month	day	year	date	cohort	max	min
6	22	2023	2023-06-22	s22	236	126
6	22	2023	2023-06-22	w22	300	237
6	23	2023	2023-06-23	f22	126	57
6	23	2023	2023-06-23	lf24	56	0
6	23	2023	2023-06-23	s22	238	127
6	23	2023	2023-06-23	w22	300	239
6	24	2023	2023-06-24	f22	126	58
6	24	2023	2023-06-24	lf24	57	0
6	24	2023	2023-06-24	s22	240	127
6	24	2023	2023-06-24	w22	300	241
6	25	2023	2023-06-25	f22	127	58
6	25	2023	2023-06-25	lf24	57	0
6	25	2023	2023-06-25	s22	242	128
6	25	2023	2023-06-25	w22	300	243
6	26	2023	2023-06-26	f22	128	58
6	26	2023	2023-06-26	lf24	57	0
6	26	2023	2023-06-26	s22	244	129
6	26	2023	2023-06-26	w22	300	245
6	27	2023	2023-06-27	f22	129	59
6	27	2023	2023-06-27	lf24	58	0
6	27	2023	2023-06-27	s22	246	130
6	27	2023	2023-06-27	w22	300	247
6	28	2023	2023-06-28	f22	130	59
6	28	2023	2023-06-28	lf24	58	0
6	28	2023	2023-06-28	s22	248	131
6	28	2023	2023-06-28	w22	300	249
6	29	2023	2023-06-29	f22	131	59
6	29	2023	2023-06-29	lf24	58	0
6	29	2023	2023-06-29	s22	250	132
6	29	2023	2023-06-29	w22	300	251
6	30	2023	2023-06-30	f22	132	60
6	30	2023	2023-06-30	lf24	59	0
6	30	2023	2023-06-30	s22	252	133
6	30	2023	2023-06-30	w22	300	253
7	1	2022	2022-07-01	f21	132	60
7	1	2022	2022-07-01	lf22	59	36
7	1	2022	2022-07-01	s21	254	133
7	1	2022	2022-07-01	w21	300	255
7	1	2022	2022-07-01	w22	35	0
7	2	2022	2022-07-02	f21	133	61
7	2	2022	2022-07-02	lf22	60	36
7	2	2022	2022-07-02	s21	256	134
7	2	2022	2022-07-02	w21	300	257
7	2	2022	2022-07-02	w22	35	0
7	3	2022	2022-07-03	f21	134	61
7	3	2022	2022-07-03	lf22	60	36
7	3	2022	2022-07-03	s21	258	135
7	3	2022	2022-07-03	w21	300	259
7	3	2022	2022-07-03	w22	35	0
7	4	2022	2022-07-04	f21	135	61
7	4	2022	2022-07-04	lf22	60	36
7	4	2022	2022-07-04	s21	260	136
7	4	2022	2022-07-04	w21	300	261
7	4	2022	2022-07-04	w22	35	0
7	5	2022	2022-07-05	f21	136	62
7	5	2022	2022-07-05	lf22	61	37
7	5	2022	2022-07-05	s21	262	137
7	5	2022	2022-07-05	w21	300	263
7	5	2022	2022-07-05	w22	36	0
7	6	2022	2022-07-06	f21	137	62
7	6	2022	2022-07-06	lf22	61	37
7	6	2022	2022-07-06	s21	265	138
7	6	2022	2022-07-06	w21	300	266
7	6	2022	2022-07-06	w22	36	0
7	7	2022	2022-07-07	f21	138	63
7	7	2022	2022-07-07	lf22	62	37
7	7	2022	2022-07-07	s21	267	139
7	7	2022	2022-07-07	w21	300	268
7	7	2022	2022-07-07	w22	36	0
7	8	2022	2022-07-08	f21	139	63
7	8	2022	2022-07-08	lf22	62	38
7	8	2022	2022-07-08	s21	269	140
7	8	2022	2022-07-08	w21	300	270
7	8	2022	2022-07-08	w22	37	0
7	9	2022	2022-07-09	f21	140	64
7	9	2022	2022-07-09	lf22	63	38
7	9	2022	2022-07-09	s21	271	141
7	9	2022	2022-07-09	w21	300	272
7	9	2022	2022-07-09	w22	37	0
7	10	2022	2022-07-10	f21	141	64
7	10	2022	2022-07-10	lf22	63	38
7	10	2022	2022-07-10	s21	273	142
7	10	2022	2022-07-10	w21	300	274
7	10	2022	2022-07-10	w22	37	0
7	11	2022	2022-07-11	f21	142	64
7	11	2022	2022-07-11	lf22	63	38
7	11	2022	2022-07-11	s21	276	143
7	11	2022	2022-07-11	w21	300	277
7	11	2022	2022-07-11	w22	37	0
7	12	2022	2022-07-12	f21	142	65
7	12	2022	2022-07-12	lf22	64	39
7	12	2022	2022-07-12	s21	278	143
7	12	2022	2022-07-12	w21	300	279
7	12	2022	2022-07-12	w22	38	0
7	13	2022	2022-07-13	f21	143	65
7	13	2022	2022-07-13	lf22	64	39
7	13	2022	2022-07-13	s21	280	144
7	13	2022	2022-07-13	w21	300	281
7	13	2022	2022-07-13	w22	38	0
7	14	2022	2022-07-14	f21	144	66
7	14	2022	2022-07-14	lf22	65	39
7	14	2022	2022-07-14	s21	283	145
7	14	2022	2022-07-14	w21	300	284
7	14	2022	2022-07-14	w22	38	0
7	15	2022	2022-07-15	f21	145	66
7	15	2022	2022-07-15	lf22	65	40
7	15	2022	2022-07-15	s21	285	146
7	15	2022	2022-07-15	w21	300	286
7	15	2022	2022-07-15	w22	39	0
7	16	2022	2022-07-16	f21	146	67
7	16	2022	2022-07-16	lf22	66	40
7	16	2022	2022-07-16	s21	287	147
7	16	2022	2022-07-16	w21	300	288
7	16	2022	2022-07-16	w22	39	0
7	17	2022	2022-07-17	f21	147	67
7	17	2022	2022-07-17	lf22	66	40
7	17	2022	2022-07-17	s21	290	148
7	17	2022	2022-07-17	w21	300	291
7	17	2022	2022-07-17	w22	39	0
7	18	2022	2022-07-18	f21	148	67
7	18	2022	2022-07-18	lf22	66	41
7	18	2022	2022-07-18	s21	292	149
7	18	2022	2022-07-18	w21	300	293
7	18	2022	2022-07-18	w22	40	0
7	19	2022	2022-07-19	f21	149	68
7	19	2022	2022-07-19	lf22	67	41
7	19	2022	2022-07-19	s21	294	150
7	19	2022	2022-07-19	w21	300	295
7	19	2022	2022-07-19	w22	40	0
7	20	2022	2022-07-20	f21	150	68
7	20	2022	2022-07-20	lf22	67	41
7	20	2022	2022-07-20	s21	297	151
7	20	2022	2022-07-20	w21	300	298
7	20	2022	2022-07-20	w22	40	0
7	21	2022	2022-07-21	f21	151	69
7	21	2022	2022-07-21	lf22	68	42
7	21	2022	2022-07-21	s21	300	152
7	21	2022	2022-07-21	w22	41	0
7	22	2022	2022-07-22	f21	152	69
7	22	2022	2022-07-22	lf22	68	42
7	22	2022	2022-07-22	s21	300	153
7	22	2022	2022-07-22	w22	41	0
7	23	2022	2022-07-23	f21	153	70
7	23	2022	2022-07-23	lf22	69	42
7	23	2022	2022-07-23	s21	300	154
7	23	2022	2022-07-23	w22	41	0
7	24	2022	2022-07-24	f21	154	70
7	24	2022	2022-07-24	lf22	69	43
7	24	2022	2022-07-24	s21	300	155
7	24	2022	2022-07-24	w22	42	0
7	25	2022	2022-07-25	f21	155	71
7	25	2022	2022-07-25	lf22	70	43
7	25	2022	2022-07-25	s21	300	156
7	25	2022	2022-07-25	w22	42	0
7	26	2022	2022-07-26	f21	156	71
7	26	2022	2022-07-26	lf22	70	43
7	26	2022	2022-07-26	s21	300	157
7	26	2022	2022-07-26	w22	42	0
7	27	2022	2022-07-27	f21	157	72
7	27	2022	2022-07-27	lf22	71	44
7	27	2022	2022-07-27	s21	300	158
7	27	2022	2022-07-27	w22	43	0
7	28	2022	2022-07-28	f21	158	72
7	28	2022	2022-07-28	lf22	71	44
7	28	2022	2022-07-28	s21	300	159
7	28	2022	2022-07-28	w22	43	0
7	29	2022	2022-07-29	f21	159	72
7	29	2022	2022-07-29	lf22	71	44
7	29	2022	2022-07-29	s21	300	160
7	29	2022	2022-07-29	w22	43	0
7	30	2022	2022-07-30	f21	160	73
7	30	2022	2022-07-30	lf22	72	45
7	30	2022	2022-07-30	s21	300	161
7	30	2022	2022-07-30	w22	44	0
7	31	2022	2022-07-31	f21	162	73
7	31	2022	2022-07-31	lf22	72	45
7	31	2022	2022-07-31	s21	300	163
7	31	2022	2022-07-31	w22	44	0
8	1	2022	2022-08-01	f21	163	74
8	1	2022	2022-08-01	lf22	73	45
8	1	2022	2022-08-01	s21	300	164
8	1	2022	2022-08-01	w22	44	0
8	2	2022	2022-08-02	f21	164	74
8	2	2022	2022-08-02	lf22	73	46
8	2	2022	2022-08-02	s21	300	165
8	2	2022	2022-08-02	w22	45	0
8	3	2022	2022-08-03	f21	165	75
8	3	2022	2022-08-03	lf22	74	46
8	3	2022	2022-08-03	s21	300	166
8	3	2022	2022-08-03	w22	45	0
8	4	2022	2022-08-04	f21	166	75
8	4	2022	2022-08-04	lf22	74	47
8	4	2022	2022-08-04	s21	300	167
8	4	2022	2022-08-04	w22	46	0
8	5	2022	2022-08-05	f21	167	76
8	5	2022	2022-08-05	lf22	75	47
8	5	2022	2022-08-05	s21	300	168
8	5	2022	2022-08-05	w22	46	0
8	6	2022	2022-08-06	f21	168	76
8	6	2022	2022-08-06	lf22	75	47
8	6	2022	2022-08-06	s21	300	169
8	6	2022	2022-08-06	w22	46	0
8	7	2022	2022-08-07	f21	169	77
8	7	2022	2022-08-07	lf22	76	48
8	7	2022	2022-08-07	s21	300	170
8	7	2022	2022-08-07	w22	47	0
8	8	2022	2022-08-08	f21	170	77
8	8	2022	2022-08-08	lf22	76	48
8	8	2022	2022-08-08	s21	300	171
8	8	2022	2022-08-08	w22	47	0
8	9	2022	2022-08-09	f21	171	78
8	9	2022	2022-08-09	lf22	77	48
8	9	2022	2022-08-09	s21	300	172
8	9	2022	2022-08-09	w22	47	0
8	10	2022	2022-08-10	f21	173	78
8	10	2022	2022-08-10	lf22	77	49
8	10	2022	2022-08-10	s21	300	174
8	10	2022	2022-08-10	w22	48	0
8	11	2022	2022-08-11	f21	174	79
8	11	2022	2022-08-11	lf22	78	49
8	11	2022	2022-08-11	s21	300	175
8	11	2022	2022-08-11	w22	48	0
8	12	2022	2022-08-12	f21	175	79
8	12	2022	2022-08-12	lf22	78	50
8	12	2022	2022-08-12	s21	300	176
8	12	2022	2022-08-12	w22	49	0
8	13	2022	2022-08-13	f21	176	80
8	13	2022	2022-08-13	lf22	79	50
8	13	2022	2022-08-13	s21	300	177
8	13	2022	2022-08-13	w22	49	0
8	14	2022	2022-08-14	f21	177	80
8	14	2022	2022-08-14	lf22	79	50
8	14	2022	2022-08-14	s21	300	178
8	14	2022	2022-08-14	w22	49	0
8	15	2022	2022-08-15	f21	178	81
8	15	2022	2022-08-15	lf22	80	51
8	15	2022	2022-08-15	s21	300	179
8	15	2022	2022-08-15	w22	50	0
8	16	2022	2022-08-16	f21	180	82
8	16	2022	2022-08-16	lf22	81	51
8	16	2022	2022-08-16	s21	300	181
8	16	2022	2022-08-16	w22	50	0
8	17	2022	2022-08-17	f21	181	82
8	17	2022	2022-08-17	lf22	81	52
8	17	2022	2022-08-17	s21	300	182
8	17	2022	2022-08-17	w22	51	0
8	18	2022	2022-08-18	f21	182	83
8	18	2022	2022-08-18	lf22	82	52
8	18	2022	2022-08-18	s21	300	183
8	18	2022	2022-08-18	w22	51	0
8	19	2022	2022-08-19	f21	183	83
8	19	2022	2022-08-19	lf22	82	52
8	19	2022	2022-08-19	s21	300	184
8	19	2022	2022-08-19	w22	51	0
8	20	2022	2022-08-20	f21	184	84
8	20	2022	2022-08-20	lf22	83	53
8	20	2022	2022-08-20	s21	300	185
8	20	2022	2022-08-20	w22	52	0
8	21	2022	2022-08-21	f21	186	84
8	21	2022	2022-08-21	lf22	83	53
8	21	2022	2022-08-21	s21	300	187
8	21	2022	2022-08-21	w22	52	0
8	22	2022	2022-08-22	f21	187	85
8	22	2022	2022-08-22	lf22	84	54
8	22	2022	2022-08-22	s21	300	188
8	22	2022	2022-08-22	w22	53	0
8	23	2022	2022-08-23	f21	188	85
8	23	2022	2022-08-23	lf22	84	54
8	23	2022	2022-08-23	s21	300	189
8	23	2022	2022-08-23	w22	53	0
8	24	2022	2022-08-24	f21	189	86
8	24	2022	2022-08-24	lf22	85	55
8	24	2022	2022-08-24	s21	300	190
8	24	2022	2022-08-24	w22	54	0
8	25	2022	2022-08-25	f21	191	87
8	25	2022	2022-08-25	lf22	86	55
8	25	2022	2022-08-25	s21	300	192
8	25	2022	2022-08-25	w22	54	0
8	26	2022	2022-08-26	f21	192	87
8	26	2022	2022-08-26	lf22	86	55
8	26	2022	2022-08-26	s21	300	193
8	26	2022	2022-08-26	w22	54	0
8	27	2022	2022-08-27	f21	193	88
8	27	2022	2022-08-27	lf22	87	56
8	27	2022	2022-08-27	s21	300	194
8	27	2022	2022-08-27	w22	55	0
8	28	2022	2022-08-28	f21	194	88
8	28	2022	2022-08-28	lf22	87	56
8	28	2022	2022-08-28	s21	300	195
8	28	2022	2022-08-28	w22	55	0
8	29	2022	2022-08-29	f21	196	89
8	29	2022	2022-08-29	lf22	88	57
8	29	2022	2022-08-29	s21	300	197
8	29	2022	2022-08-29	w22	56	0
8	30	2022	2022-08-30	f21	197	89
8	30	2022	2022-08-30	lf22	88	57
8	30	2022	2022-08-30	s21	300	198
8	30	2022	2022-08-30	w22	56	0
8	31	2022	2022-08-31	f21	198	90
8	31	2022	2022-08-31	lf22	89	58
8	31	2022	2022-08-31	s21	300	199
8	31	2022	2022-08-31	w22	57	0
9	1	2022	2022-09-01	f21	200	91
9	1	2022	2022-09-01	lf22	90	58
9	1	2022	2022-09-01	s21	300	201
9	1	2022	2022-09-01	w22	57	0
9	2	2022	2022-09-02	f21	201	91
9	2	2022	2022-09-02	lf22	90	59
9	2	2022	2022-09-02	s21	300	202
9	2	2022	2022-09-02	w22	58	0
9	3	2022	2022-09-03	f21	202	92
9	3	2022	2022-09-03	lf22	91	59
9	3	2022	2022-09-03	s21	300	203
9	3	2022	2022-09-03	w22	58	0
9	4	2022	2022-09-04	f21	204	92
9	4	2022	2022-09-04	lf22	91	60
9	4	2022	2022-09-04	s21	300	205
9	4	2022	2022-09-04	w22	59	0
9	5	2022	2022-09-05	f21	205	93
9	5	2022	2022-09-05	lf22	92	60
9	5	2022	2022-09-05	s21	300	206
9	5	2022	2022-09-05	w22	59	0
9	6	2022	2022-09-06	f21	206	94
9	6	2022	2022-09-06	lf22	93	61
9	6	2022	2022-09-06	s21	300	207
9	6	2022	2022-09-06	w22	60	0
9	7	2022	2022-09-07	f21	208	94
9	7	2022	2022-09-07	lf22	93	61
9	7	2022	2022-09-07	s21	300	209
9	7	2022	2022-09-07	w22	60	0
9	8	2022	2022-09-08	f21	209	95
9	8	2022	2022-09-08	lf22	94	62
9	8	2022	2022-09-08	s21	300	210
9	8	2022	2022-09-08	w22	61	0
9	9	2022	2022-09-09	f21	210	95
9	9	2022	2022-09-09	lf22	94	62
9	9	2022	2022-09-09	s21	300	211
9	9	2022	2022-09-09	w22	61	0
9	10	2022	2022-09-10	f21	212	96
9	10	2022	2022-09-10	lf22	95	63
9	10	2022	2022-09-10	s21	300	213
9	10	2022	2022-09-10	w22	62	0
9	11	2022	2022-09-11	f21	213	97
9	11	2022	2022-09-11	lf22	96	63
9	11	2022	2022-09-11	s21	300	214
9	11	2022	2022-09-11	w22	62	0
9	12	2022	2022-09-12	f21	215	97
9	12	2022	2022-09-12	lf22	96	64
9	12	2022	2022-09-12	s21	300	216
9	12	2022	2022-09-12	w22	63	0
9	13	2022	2022-09-13	f21	216	98
9	13	2022	2022-09-13	lf22	97	64
9	13	2022	2022-09-13	s21	300	217
9	13	2022	2022-09-13	w22	63	0
9	14	2022	2022-09-14	f21	217	99
9	14	2022	2022-09-14	lf22	98	65
9	14	2022	2022-09-14	s21	300	218
9	14	2022	2022-09-14	w22	64	0
9	15	2022	2022-09-15	f21	219	99
9	15	2022	2022-09-15	lf22	98	65
9	15	2022	2022-09-15	s21	300	220
9	15	2022	2022-09-15	w22	64	0
9	16	2022	2022-09-16	f21	220	100
9	16	2022	2022-09-16	lf22	99	66
9	16	2022	2022-09-16	s21	300	221
9	16	2022	2022-09-16	w22	65	0
9	17	2022	2022-09-17	f21	222	101
9	17	2022	2022-09-17	lf22	100	66
9	17	2022	2022-09-17	s21	300	223
9	17	2022	2022-09-17	w22	65	0
9	18	2022	2022-09-18	f21	223	101
9	18	2022	2022-09-18	lf22	100	67
9	18	2022	2022-09-18	s21	300	224
9	18	2022	2022-09-18	w22	66	0
9	19	2022	2022-09-19	f21	225	102
9	19	2022	2022-09-19	lf22	101	67
9	19	2022	2022-09-19	s21	300	226
9	19	2022	2022-09-19	w22	66	0
9	20	2022	2022-09-20	f21	226	103
9	20	2022	2022-09-20	lf22	102	68
9	20	2022	2022-09-20	s21	300	227
9	20	2022	2022-09-20	w22	67	0
9	21	2022	2022-09-21	f21	228	103
9	21	2022	2022-09-21	lf22	102	68
9	21	2022	2022-09-21	s21	300	229
9	21	2022	2022-09-21	w22	67	0
9	22	2022	2022-09-22	f21	229	104
9	22	2022	2022-09-22	lf22	103	69
9	22	2022	2022-09-22	s21	300	230
9	22	2022	2022-09-22	w22	68	0
9	23	2022	2022-09-23	f21	231	105
9	23	2022	2022-09-23	lf22	104	69
9	23	2022	2022-09-23	s21	300	232
9	23	2022	2022-09-23	w22	68	0
9	24	2022	2022-09-24	f21	232	105
9	24	2022	2022-09-24	lf22	104	70
9	24	2022	2022-09-24	s21	300	233
9	24	2022	2022-09-24	w22	69	0
9	25	2022	2022-09-25	f21	234	106
9	25	2022	2022-09-25	lf22	105	71
9	25	2022	2022-09-25	s21	300	235
9	25	2022	2022-09-25	w22	70	0
9	26	2022	2022-09-26	f21	235	107
9	26	2022	2022-09-26	lf22	106	71
9	26	2022	2022-09-26	s21	300	236
9	26	2022	2022-09-26	w22	70	0
9	27	2022	2022-09-27	f21	237	107
9	27	2022	2022-09-27	lf22	106	72
9	27	2022	2022-09-27	s21	300	238
9	27	2022	2022-09-27	w22	71	0
9	28	2022	2022-09-28	f21	238	108
9	28	2022	2022-09-28	lf22	107	72
9	28	2022	2022-09-28	s21	300	239
9	28	2022	2022-09-28	w22	71	0
9	29	2022	2022-09-29	f21	240	109
9	29	2022	2022-09-29	lf22	108	73
9	29	2022	2022-09-29	s21	300	241
9	29	2022	2022-09-29	w22	72	0
9	30	2022	2022-09-30	f21	242	110
9	30	2022	2022-09-30	lf22	109	73
9	30	2022	2022-09-30	s21	300	243
9	30	2022	2022-09-30	w22	72	0
10	1	2022	2022-10-01	f21	243	110
10	1	2022	2022-10-01	lf22	109	74
10	1	2022	2022-10-01	s21	300	244
10	1	2022	2022-10-01	w22	73	0
10	2	2022	2022-10-02	f21	245	111
10	2	2022	2022-10-02	lf22	110	75
10	2	2022	2022-10-02	s21	300	246
10	2	2022	2022-10-02	w22	74	0
10	3	2022	2022-10-03	f21	246	112
10	3	2022	2022-10-03	lf22	111	75
10	3	2022	2022-10-03	s21	300	247
10	3	2022	2022-10-03	w22	74	0
10	4	2022	2022-10-04	f21	248	112
10	4	2022	2022-10-04	lf22	111	76
10	4	2022	2022-10-04	s21	300	249
10	4	2022	2022-10-04	w22	75	0
10	5	2022	2022-10-05	f21	250	113
10	5	2022	2022-10-05	lf22	112	76
10	5	2022	2022-10-05	s21	300	251
10	5	2022	2022-10-05	w22	75	0
10	6	2022	2022-10-06	f21	251	114
10	6	2022	2022-10-06	lf22	113	77
10	6	2022	2022-10-06	s21	300	252
10	6	2022	2022-10-06	w22	76	0
10	7	2022	2022-10-07	f21	253	115
10	7	2022	2022-10-07	lf22	114	78
10	7	2022	2022-10-07	s21	300	254
10	7	2022	2022-10-07	w22	77	0
10	8	2022	2022-10-08	f21	255	115
10	8	2022	2022-10-08	lf22	114	78
10	8	2022	2022-10-08	s21	300	256
10	8	2022	2022-10-08	w22	77	0
10	9	2022	2022-10-09	f21	256	116
10	9	2022	2022-10-09	lf22	115	79
10	9	2022	2022-10-09	s21	300	257
10	9	2022	2022-10-09	w22	78	0
10	10	2022	2022-10-10	f21	258	117
10	10	2022	2022-10-10	lf22	116	80
10	10	2022	2022-10-10	s21	300	259
10	10	2022	2022-10-10	w22	79	0
10	11	2022	2022-10-11	f21	260	118
10	11	2022	2022-10-11	lf22	117	80
10	11	2022	2022-10-11	s21	300	261
10	11	2022	2022-10-11	w22	79	0
10	12	2022	2022-10-12	f21	261	119
10	12	2022	2022-10-12	lf22	118	81
10	12	2022	2022-10-12	s21	300	262
10	12	2022	2022-10-12	s22	29	0
10	12	2022	2022-10-12	w22	80	30
10	13	2022	2022-10-13	f21	263	119
10	13	2022	2022-10-13	lf22	118	82
10	13	2022	2022-10-13	s21	300	264
10	13	2022	2022-10-13	s22	29	0
10	13	2022	2022-10-13	w22	81	30
10	14	2022	2022-10-14	f21	265	120
10	14	2022	2022-10-14	lf22	119	82
10	14	2022	2022-10-14	s21	300	266
10	14	2022	2022-10-14	s22	30	0
10	14	2022	2022-10-14	w22	81	31
10	15	2022	2022-10-15	f21	267	121
10	15	2022	2022-10-15	lf22	120	83
10	15	2022	2022-10-15	s21	300	268
10	15	2022	2022-10-15	s22	30	0
10	15	2022	2022-10-15	w22	82	31
10	16	2022	2022-10-16	f21	268	122
10	16	2022	2022-10-16	lf22	121	84
10	16	2022	2022-10-16	s21	300	269
10	16	2022	2022-10-16	s22	30	0
10	16	2022	2022-10-16	w22	83	31
10	17	2022	2022-10-17	f21	269	123
10	17	2022	2022-10-17	lf22	122	84
10	17	2022	2022-10-17	s21	300	270
10	17	2022	2022-10-17	s22	30	0
10	17	2022	2022-10-17	w22	83	31
10	18	2022	2022-10-18	f21	270	123
10	18	2022	2022-10-18	lf22	122	85
10	18	2022	2022-10-18	s22	31	0
10	18	2022	2022-10-18	w22	84	32
10	19	2022	2022-10-19	f21	270	124
10	19	2022	2022-10-19	lf22	123	86
10	19	2022	2022-10-19	s22	31	0
10	19	2022	2022-10-19	w22	85	32
10	20	2022	2022-10-20	f21	270	125
10	20	2022	2022-10-20	lf22	124	86
10	20	2022	2022-10-20	s22	31	0
10	20	2022	2022-10-20	w22	85	32
10	21	2022	2022-10-21	f21	270	126
10	21	2022	2022-10-21	lf22	125	87
10	21	2022	2022-10-21	s22	31	0
10	21	2022	2022-10-21	w22	86	32
10	22	2022	2022-10-22	f21	270	127
10	22	2022	2022-10-22	lf22	126	88
10	22	2022	2022-10-22	s22	32	0
10	22	2022	2022-10-22	w22	87	33
10	23	2022	2022-10-23	f21	270	127
10	23	2022	2022-10-23	lf22	126	88
10	23	2022	2022-10-23	s22	32	0
10	23	2022	2022-10-23	w22	87	33
10	24	2022	2022-10-24	f21	270	128
10	24	2022	2022-10-24	lf22	127	89
10	24	2022	2022-10-24	s22	32	0
10	24	2022	2022-10-24	w22	88	33
10	25	2022	2022-10-25	f21	270	129
10	25	2022	2022-10-25	lf22	128	90
10	25	2022	2022-10-25	s22	32	0
10	25	2022	2022-10-25	w22	89	33
10	26	2022	2022-10-26	f21	270	130
10	26	2022	2022-10-26	lf22	129	91
10	26	2022	2022-10-26	s22	33	0
10	26	2022	2022-10-26	w22	90	34
10	27	2022	2022-10-27	f21	270	131
10	27	2022	2022-10-27	lf22	130	91
10	27	2022	2022-10-27	s22	33	0
10	27	2022	2022-10-27	w22	90	34
10	28	2022	2022-10-28	f21	270	132
10	28	2022	2022-10-28	lf22	131	92
10	28	2022	2022-10-28	s22	33	0
10	28	2022	2022-10-28	w22	91	34
10	29	2022	2022-10-29	f21	270	133
10	29	2022	2022-10-29	lf22	132	93
10	29	2022	2022-10-29	s22	34	0
10	29	2022	2022-10-29	w22	92	35
10	30	2022	2022-10-30	f21	270	133
10	30	2022	2022-10-30	lf22	132	94
10	30	2022	2022-10-30	s22	34	0
10	30	2022	2022-10-30	w22	93	35
10	31	2022	2022-10-31	f21	270	134
10	31	2022	2022-10-31	lf22	133	94
10	31	2022	2022-10-31	s22	34	0
10	31	2022	2022-10-31	w22	93	35
11	1	2022	2022-11-01	f21	270	135
11	1	2022	2022-11-01	lf22	134	95
11	1	2022	2022-11-01	s22	34	0
11	1	2022	2022-11-01	w22	94	35
11	2	2022	2022-11-02	f21	270	136
11	2	2022	2022-11-02	lf22	135	96
11	2	2022	2022-11-02	s22	35	0
11	2	2022	2022-11-02	w22	95	36
11	3	2022	2022-11-03	f21	270	137
11	3	2022	2022-11-03	lf22	136	97
11	3	2022	2022-11-03	s22	35	0
11	3	2022	2022-11-03	w22	96	36
11	4	2022	2022-11-04	f21	270	138
11	4	2022	2022-11-04	lf22	137	97
11	4	2022	2022-11-04	s22	35	0
11	4	2022	2022-11-04	w22	96	36
11	5	2022	2022-11-05	f21	270	139
11	5	2022	2022-11-05	lf22	138	98
11	5	2022	2022-11-05	s22	36	0
11	5	2022	2022-11-05	w22	97	37
11	6	2022	2022-11-06	f21	270	140
11	6	2022	2022-11-06	lf22	139	99
11	6	2022	2022-11-06	s22	36	0
11	6	2022	2022-11-06	w22	98	37
11	7	2022	2022-11-07	f21	270	141
11	7	2022	2022-11-07	lf22	140	100
11	7	2022	2022-11-07	s22	36	0
11	7	2022	2022-11-07	w22	99	37
11	8	2022	2022-11-08	f21	270	142
11	8	2022	2022-11-08	lf22	141	101
11	8	2022	2022-11-08	s22	37	0
11	8	2022	2022-11-08	w22	100	38
11	9	2022	2022-11-09	f21	270	143
11	9	2022	2022-11-09	lf22	142	101
11	9	2022	2022-11-09	s22	37	0
11	9	2022	2022-11-09	w22	100	38
11	10	2022	2022-11-10	f21	270	143
11	10	2022	2022-11-10	lf22	142	102
11	10	2022	2022-11-10	s22	37	0
11	10	2022	2022-11-10	w22	101	38
11	11	2022	2022-11-11	f21	270	144
11	11	2022	2022-11-11	lf22	143	103
11	11	2022	2022-11-11	s22	37	0
11	11	2022	2022-11-11	w22	102	38
11	12	2022	2022-11-12	f21	270	145
11	12	2022	2022-11-12	lf22	144	104
11	12	2022	2022-11-12	s22	38	0
11	12	2022	2022-11-12	w22	103	39
11	13	2022	2022-11-13	f21	270	146
11	13	2022	2022-11-13	lf22	145	105
11	13	2022	2022-11-13	s22	38	0
11	13	2022	2022-11-13	w22	104	39
11	14	2022	2022-11-14	f21	270	147
11	14	2022	2022-11-14	lf22	146	106
11	14	2022	2022-11-14	s22	38	0
11	14	2022	2022-11-14	w22	105	39
11	15	2022	2022-11-15	f21	270	148
11	15	2022	2022-11-15	lf22	147	106
11	15	2022	2022-11-15	s22	39	0
11	15	2022	2022-11-15	w22	105	40
11	16	2022	2022-11-16	f21	270	149
11	16	2022	2022-11-16	lf22	148	107
11	16	2022	2022-11-16	s22	39	0
11	16	2022	2022-11-16	w22	106	40
11	17	2022	2022-11-17	f21	270	150
11	17	2022	2022-11-17	lf22	149	108
11	17	2022	2022-11-17	s22	39	0
11	17	2022	2022-11-17	w22	107	40
11	18	2022	2022-11-18	f21	270	151
11	18	2022	2022-11-18	lf22	150	109
11	18	2022	2022-11-18	s22	40	0
11	18	2022	2022-11-18	w22	108	41
11	19	2022	2022-11-19	f21	270	152
11	19	2022	2022-11-19	lf22	151	110
11	19	2022	2022-11-19	s22	40	0
11	19	2022	2022-11-19	w22	109	41
11	20	2022	2022-11-20	f21	270	153
11	20	2022	2022-11-20	lf22	152	111
11	20	2022	2022-11-20	s22	40	0
11	20	2022	2022-11-20	w22	110	41
11	21	2022	2022-11-21	f21	270	154
11	21	2022	2022-11-21	lf22	153	112
11	21	2022	2022-11-21	s22	41	0
11	21	2022	2022-11-21	w22	111	42
11	22	2022	2022-11-22	f21	270	155
11	22	2022	2022-11-22	lf22	154	113
11	22	2022	2022-11-22	s22	41	0
11	22	2022	2022-11-22	w22	112	42
11	23	2022	2022-11-23	f21	270	156
11	23	2022	2022-11-23	lf22	155	114
11	23	2022	2022-11-23	s22	41	0
11	23	2022	2022-11-23	w22	113	42
11	24	2022	2022-11-24	f21	270	157
11	24	2022	2022-11-24	lf22	156	114
11	24	2022	2022-11-24	s22	42	0
11	24	2022	2022-11-24	w22	113	43
11	25	2022	2022-11-25	f21	270	158
11	25	2022	2022-11-25	lf22	157	115
11	25	2022	2022-11-25	s22	42	0
11	25	2022	2022-11-25	w22	114	43
11	26	2022	2022-11-26	f21	270	159
11	26	2022	2022-11-26	lf22	158	116
11	26	2022	2022-11-26	s22	42	0
11	26	2022	2022-11-26	w22	115	43
11	27	2022	2022-11-27	f21	270	160
11	27	2022	2022-11-27	lf22	159	117
